EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 10-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TX   : maximum temperature in 0.1 &#176;C
23-27 Q_TX : Quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DENMARK, TRANEBJERG (STAID: 113).
Blended and updated with sources: 100438 100976 171542 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TX, Q_TX
100438,19790101,  -52,    0
100438,19790102,  -50,    0
100438,19790103,  -48,    0
100438,19790104,  -42,    0
100438,19790105,  -34,    0
100438,19790106,  -22,    0
100438,19790107,   24,    0
100438,19790108,   16,    0
100438,19790109,    8,    0
100438,19790110,   -4,    0
100438,19790111,    2,    0
100438,19790112,   -1,    0
100438,19790113,  -12,    0
100438,19790114,   -8,    0
100438,19790115,  -14,    0
100438,19790116,  -10,    0
100438,19790117,  -10,    0
100438,19790118,   -8,    0
100438,19790119,  -10,    0
100438,19790120,  -10,    0
100438,19790121,  -14,    0
100438,19790122,  -32,    0
100438,19790123,  -28,    0
100438,19790124,   -6,    0
100438,19790125,    2,    0
100438,19790126,    0,    0
100438,19790127,   -6,    0
100438,19790128,  -24,    0
100438,19790129,   -9,    0
100438,19790130,  -24,    0
100438,19790131,   14,    0
100438,19790201,   16,    0
100438,19790202,   12,    0
100438,19790203,   16,    0
100438,19790204,    6,    0
100438,19790205,    4,    0
100438,19790206,   -6,    0
100438,19790207,  -20,    0
100438,19790208,    4,    0
100438,19790209,   10,    0
100438,19790210,   -4,    0
100438,19790211,  -38,    0
100438,19790212,  -24,    0
100438,19790213,  -28,    0
100438,19790214,  -74,    0
100438,19790215,  -46,    0
100438,19790216,  -24,    0
100438,19790217,  -18,    0
100438,19790218,  -16,    0
100438,19790219,   -4,    0
100438,19790220,   -8,    0
100438,19790221,  -24,    0
100438,19790222,  -19,    0
100438,19790223,  -20,    0
100438,19790224,    4,    0
100438,19790225,    6,    0
100438,19790226,    8,    0
100438,19790227,    8,    0
100438,19790228,   19,    0
100438,19790301,   13,    0
100438,19790302,   24,    0
100438,19790303,   32,    0
100438,19790304,   40,    0
100438,19790305,   48,    0
100438,19790306,   52,    0
100438,19790307,   38,    0
100438,19790308,   44,    0
100438,19790309,   42,    0
100438,19790310,   40,    0
100438,19790311,   36,    0
100438,19790312,   44,    0
100438,19790313,   24,    0
100438,19790314,   30,    0
100438,19790315,   10,    0
100438,19790316,    2,    0
100438,19790317,  -32,    0
100438,19790318,  -46,    0
100438,19790319,  -20,    0
100438,19790320,    0,    0
100438,19790321,   22,    0
100438,19790322,   26,    0
100438,19790323,   31,    0
100438,19790324,   54,    0
100438,19790325,   54,    0
100438,19790326,   82,    0
100438,19790327,   56,    0
100438,19790328,   83,    0
100438,19790329,   31,    0
100438,19790330,   36,    0
100438,19790331,   32,    0
100438,19790401,   60,    0
100438,19790402,   54,    0
100438,19790403,   38,    0
100438,19790404,   68,    0
100438,19790405,   42,    0
100438,19790406,   50,    0
100438,19790407,   58,    0
100438,19790408,   58,    0
100438,19790409,   52,    0
100438,19790410,   90,    0
100438,19790411,  118,    0
100438,19790412,  106,    0
100438,19790413,  108,    0
100438,19790414,  130,    0
100438,19790415,   68,    0
100438,19790416,   60,    0
100438,19790417,   46,    0
100438,19790418,   62,    0
100438,19790419,   68,    0
100438,19790420,   82,    0
100438,19790421,   98,    0
100438,19790422,   82,    0
100438,19790423,   72,    0
100438,19790424,   89,    0
100438,19790425,   82,    0
100438,19790426,  100,    0
100438,19790427,   82,    0
100438,19790428,   86,    0
100438,19790429,   68,    0
100438,19790430,   72,    0
100438,19790501,   68,    0
100438,19790502,   40,    0
100438,19790503,   76,    0
100438,19790504,   70,    0
100438,19790505,   76,    0
100438,19790506,   78,    0
100438,19790507,   86,    0
100438,19790508,   90,    0
100438,19790509,  130,    0
100438,19790510,  112,    0
100438,19790511,   90,    0
100438,19790512,  134,    0
100438,19790513,  150,    0
100438,19790514,  200,    0
100438,19790515,  223,    0
100438,19790516,  221,    0
100438,19790517,  158,    0
100438,19790518,  156,    0
100438,19790519,  158,    0
100438,19790520,  133,    0
100438,19790521,  166,    0
100438,19790522,  170,    0
100438,19790523,  178,    0
100438,19790524,  154,    0
100438,19790525,  136,    0
100438,19790526,  148,    0
100438,19790527,  152,    0
100438,19790528,  156,    0
100438,19790529,  188,    0
100438,19790530,  188,    0
100438,19790531,  218,    0
100438,19790601,  258,    0
100438,19790602,  218,    0
100438,19790603,  198,    0
100438,19790604,  186,    0
100438,19790605,  222,    0
100438,19790606,  220,    0
100438,19790607,  170,    0
100438,19790608,  160,    0
100438,19790609,  154,    0
100438,19790610,  114,    0
100438,19790611,  146,    0
100438,19790612,  176,    0
100438,19790613,  128,    0
100438,19790614,  163,    0
100438,19790615,  152,    0
100438,19790616,  184,    0
100438,19790617,  166,    0
100438,19790618,  206,    0
100438,19790619,  198,    0
100438,19790620,  192,    0
100438,19790621,  224,    0
100438,19790622,  236,    0
100438,19790623,  166,    0
100438,19790624,  214,    0
100438,19790625,  163,    0
100438,19790626,  177,    0
100438,19790627,  170,    0
100438,19790628,  180,    0
100438,19790629,  176,    0
100438,19790630,  148,    0
100438,19790701,  152,    0
100438,19790702,  162,    0
100438,19790703,  176,    0
100438,19790704,  202,    0
100438,19790705,  218,    0
100438,19790706,  187,    0
100438,19790707,  198,    0
100438,19790708,  156,    0
100438,19790709,  168,    0
100438,19790710,  164,    0
100438,19790711,  198,    0
100438,19790712,  180,    0
100438,19790713,  208,    0
100438,19790714,  194,    0
100438,19790715,  160,    0
100438,19790716,  170,    0
100438,19790717,  198,    0
100438,19790718,  180,    0
100438,19790719,  164,    0
100438,19790720,  166,    0
100438,19790721,  159,    0
100438,19790722,  152,    0
100438,19790723,  164,    0
100438,19790724,  146,    0
100438,19790725,  172,    0
100438,19790726,  170,    0
100438,19790727,  196,    0
100438,19790728,  190,    0
100438,19790729,  180,    0
100438,19790730,  193,    0
100438,19790731,  196,    0
100438,19790801,  202,    0
100438,19790802,  184,    0
100438,19790803,  180,    0
100438,19790804,  174,    0
100438,19790805,  177,    0
100438,19790806,  180,    0
100438,19790807,  168,    0
100438,19790808,  204,    0
100438,19790809,  178,    0
100438,19790810,  165,    0
100438,19790811,  186,    0
100438,19790812,  182,    0
100438,19790813,  198,    0
100438,19790814,  214,    0
100438,19790815,  208,    0
100438,19790816,  174,    0
100438,19790817,  186,    0
100438,19790818,  238,    0
100438,19790819,  220,    0
100438,19790820,  216,    0
100438,19790821,  182,    0
100438,19790822,  174,    0
100438,19790823,  174,    0
100438,19790824,  182,    0
100438,19790825,  160,    0
100438,19790826,  158,    0
100438,19790827,  134,    0
100438,19790828,  154,    0
100438,19790829,  194,    0
100438,19790830,  204,    0
100438,19790831,  204,    0
100438,19790901,  208,    0
100438,19790902,  232,    0
100438,19790903,  188,    0
100438,19790904,  174,    0
100438,19790905,  170,    0
100438,19790906,  172,    0
100438,19790907,  198,    0
100438,19790908,  184,    0
100438,19790909,  180,    0
100438,19790910,  176,    0
100438,19790911,  172,    0
100438,19790912,  162,    0
100438,19790913,  162,    0
100438,19790914,  142,    0
100438,19790915,  127,    0
100438,19790916,  134,    0
100438,19790917,  144,    0
100438,19790918,  166,    0
100438,19790919,  174,    0
100438,19790920,  162,    0
100438,19790921,  134,    0
100438,19790922,  144,    0
100438,19790923,  138,    0
100438,19790924,  114,    0
100438,19790925,  130,    0
100438,19790926,  156,    0
100438,19790927,  146,    0
100438,19790928,  150,    0
100438,19790929,  146,    0
100438,19790930,  126,    0
100438,19791001,  114,    0
100438,19791002,  110,    0
100438,19791003,  108,    0
100438,19791004,  104,    0
100438,19791005,  112,    0
100438,19791006,  108,    0
100438,19791007,  112,    0
100438,19791008,  138,    0
100438,19791009,  144,    0
100438,19791010,  150,    0
100438,19791011,  184,    0
100438,19791012,  140,    0
100438,19791013,  142,    0
100438,19791014,  138,    0
100438,19791015,  120,    0
100438,19791016,  136,    0
100438,19791017,  104,    0
100438,19791018,  110,    0
100438,19791019,  124,    0
100438,19791020,  126,    0
100438,19791021,  110,    0
100438,19791022,   90,    0
100438,19791023,   76,    0
100438,19791024,   94,    0
100438,19791025,   84,    0
100438,19791026,   94,    0
100438,19791027,   76,    0
100438,19791028,   64,    0
100438,19791029,   52,    0
100438,19791030,   48,    0
100438,19791031,   46,    0
100438,19791101,   64,    0
100438,19791102,   70,    0
100438,19791103,   72,    0
100438,19791104,   94,    0
100438,19791105,   88,    0
100438,19791106,   62,    0
100438,19791107,   70,    0
100438,19791108,   76,    0
100438,19791109,   56,    0
100438,19791110,   62,    0
100438,19791111,   64,    0
100438,19791112,   52,    0
100438,19791113,   58,    0
100438,19791114,   35,    0
100438,19791115,   52,    0
100438,19791116,   60,    0
100438,19791117,   58,    0
100438,19791118,   54,    0
100438,19791119,   52,    0
100438,19791120,   52,    0
100438,19791121,   40,    0
100438,19791122,   66,    0
100438,19791123,   66,    0
100438,19791124,   70,    0
100438,19791125,   74,    0
100438,19791126,   94,    0
100438,19791127,   64,    0
100438,19791128,   90,    0
100438,19791129,   98,    0
100438,19791130,   96,    0
100438,19791201,  102,    0
100438,19791202,   97,    0
100438,19791203,   96,    0
100438,19791204,  100,    0
100438,19791205,   88,    0
100438,19791206,   79,    0
100438,19791207,   66,    0
100438,19791208,   48,    0
100438,19791209,   80,    0
100438,19791210,   84,    0
100438,19791211,    8,    0
100438,19791212,   -8,    0
100438,19791213,    6,    0
100438,19791214,    6,    0
100438,19791215,   22,    0
100438,19791216,   38,    0
100438,19791217,   49,    0
100438,19791218,   32,    0
100438,19791219,   20,    0
100438,19791220,   17,    0
100438,19791221,   10,    0
100438,19791222,   30,    0
100438,19791223,   32,    0
100438,19791224,   32,    0
100438,19791225,   22,    0
100438,19791226,   42,    0
100438,19791227,   38,    0
100438,19791228,   38,    0
100438,19791229,   36,    0
100438,19791230,   26,    0
100438,19791231,   16,    0
100438,19800101,   18,    0
100438,19800102,    0,    0
100438,19800103,  -18,    0
100438,19800104,   -4,    0
100438,19800105,    0,    0
100438,19800106,    4,    0
100438,19800107,    2,    0
100438,19800108,    8,    0
100438,19800109,    9,    0
100438,19800110,    4,    0
100438,19800111,    2,    0
100438,19800112,   -4,    0
100438,19800113,    2,    0
100438,19800114,   14,    0
100438,19800115,   18,    0
100438,19800116,   14,    0
100438,19800117,   12,    0
100438,19800118,   10,    0
100438,19800119,   -6,    0
100438,19800120,   -8,    0
100438,19800121,   -6,    0
100438,19800122,   16,    0
100438,19800123,   16,    0
100438,19800124,    6,    0
100438,19800125,  -28,    0
100438,19800126,   -2,    0
100438,19800127,   -8,    0
100438,19800128,    0,    0
100438,19800129,    2,    0
100438,19800130,   30,    0
100438,19800131,  -18,    0
100438,19800201,   -4,    0
100438,19800202,  -10,    0
100438,19800203,  -18,    0
100438,19800204,  -18,    0
100438,19800205,  -14,    0
100438,19800206,  -16,    0
100438,19800207,  -14,    0
100438,19800208,   -8,    0
100438,19800209,    4,    0
100438,19800210,   24,    0
100438,19800211,   14,    0
100438,19800212,    2,    0
100438,19800213,   10,    0
100438,19800214,   18,    0
100438,19800215,   18,    0
100438,19800216,   18,    0
100438,19800217,   -8,    0
100438,19800218,   -2,    0
100438,19800219,   14,    0
100438,19800220,   27,    0
100438,19800221,   12,    0
100438,19800222,   19,    0
100438,19800223,   10,    0
100438,19800224,  -12,    0
100438,19800225,   -6,    0
100438,19800226,    1,    0
100438,19800227,    2,    0
100438,19800228,   32,    0
100438,19800229,   44,    0
100438,19800301,   56,    0
100438,19800302,   26,    0
100438,19800303,   18,    0
100438,19800304,   18,    0
100438,19800305,   32,    0
100438,19800306,   28,    0
100438,19800307,   22,    0
100438,19800308,   22,    0
100438,19800309,   22,    0
100438,19800310,   26,    0
100438,19800311,   18,    0
100438,19800312,   18,    0
100438,19800313,   46,    0
100438,19800314,    4,    0
100438,19800315,    0,    0
100438,19800316,   16,    0
100438,19800317,   22,    0
100438,19800318,   -6,    0
100438,19800319,  -15,    0
100438,19800320,  -12,    0
100438,19800321,   -4,    0
100438,19800322,    0,    0
100438,19800323,   18,    0
100438,19800324,   24,    0
100438,19800325,   12,    0
100438,19800326,   16,    0
100438,19800327,   30,    0
100438,19800328,   72,    0
100438,19800329,   75,    0
100438,19800330,   54,    0
100438,19800331,   61,    0
100438,19800401,   72,    0
100438,19800402,   34,    0
100438,19800403,   56,    0
100438,19800404,   58,    0
100438,19800405,   79,    0
100438,19800406,  102,    0
100438,19800407,   76,    0
100438,19800408,   72,    0
100438,19800409,   78,    0
100438,19800410,   93,    0
100438,19800411,  112,    0
100438,19800412,  125,    0
100438,19800413,  124,    0
100438,19800414,  158,    0
100438,19800415,  146,    0
100438,19800416,  166,    0
100438,19800417,  146,    0
100438,19800418,   84,    0
100438,19800419,   49,    0
100438,19800420,   80,    0
100438,19800421,  104,    0
100438,19800422,  106,    0
100438,19800423,  121,    0
100438,19800424,  121,    0
100438,19800425,   94,    0
100438,19800426,   92,    0
100438,19800427,   70,    0
100438,19800428,   70,    0
100438,19800429,  107,    0
100438,19800430,  100,    0
100438,19800501,  110,    0
100438,19800502,  100,    0
100438,19800503,   96,    0
100438,19800504,   88,    0
100438,19800505,  126,    0
100438,19800506,  142,    0
100438,19800507,  144,    0
100438,19800508,  110,    0
100438,19800509,  114,    0
100438,19800510,  142,    0
100438,19800511,  112,    0
100438,19800512,  146,    0
100438,19800513,  154,    0
100438,19800514,  138,    0
100438,19800515,  152,    0
100438,19800516,  182,    0
100438,19800517,  191,    0
100438,19800518,  210,    0
100438,19800519,  218,    0
100438,19800520,  138,    0
100438,19800521,   91,    0
100438,19800522,  122,    0
100438,19800523,  156,    0
100438,19800524,  136,    0
100438,19800525,  120,    0
100438,19800526,  136,    0
100438,19800527,  150,    0
100438,19800528,  178,    0
100438,19800529,  152,    0
100438,19800530,  170,    0
100438,19800531,  150,    0
100438,19800601,  162,    0
100438,19800602,  180,    0
100438,19800603,  215,    0
100438,19800604,  228,    0
100438,19800605,  260,    0
100438,19800606,  232,    0
100438,19800607,  224,    0
100438,19800608,  212,    0
100438,19800609,  204,    0
100438,19800610,  228,    0
100438,19800611,  240,    0
100438,19800612,  180,    0
100438,19800613,  188,    0
100438,19800614,  208,    0
100438,19800615,  170,    0
100438,19800616,  192,    0
100438,19800617,  184,    0
100438,19800618,  162,    0
100438,19800619,  180,    0
100438,19800620,  160,    0
100438,19800621,  162,    0
100438,19800622,  162,    0
100438,19800623,  172,    0
100438,19800624,  166,    0
100438,19800625,  152,    0
100438,19800626,  162,    0
100438,19800627,  152,    0
100438,19800628,  144,    0
100438,19800629,  152,    0
100438,19800630,  156,    0
100438,19800701,  178,    0
100438,19800702,  174,    0
100438,19800703,  203,    0
100438,19800704,  198,    0
100438,19800705,  170,    0
100438,19800706,  184,    0
100438,19800707,  182,    0
100438,19800708,  186,    0
100438,19800709,  192,    0
100438,19800710,  202,    0
100438,19800711,  186,    0
100438,19800712,  172,    0
100438,19800713,  173,    0
100438,19800714,  170,    0
100438,19800715,  182,    0
100438,19800716,  160,    0
100438,19800717,  160,    0
100438,19800718,  144,    0
100438,19800719,  170,    0
100438,19800720,  178,    0
100438,19800721,  153,    0
100438,19800722,  184,    0
100438,19800723,  195,    0
100438,19800724,  212,    0
100438,19800725,  214,    0
100438,19800726,  228,    0
100438,19800727,  212,    0
100438,19800728,  228,    0
100438,19800729,  232,    0
100438,19800730,  240,    0
100438,19800731,  212,    0
100438,19800801,  212,    0
100438,19800802,  222,    0
100438,19800803,  224,    0
100438,19800804,  214,    0
100438,19800805,  202,    0
100438,19800806,  186,    0
100438,19800807,  188,    0
100438,19800808,  170,    0
100438,19800809,  198,    0
100438,19800810,  180,    0
100438,19800811,  182,    0
100438,19800812,  164,    0
100438,19800813,  190,    0
100438,19800814,  216,    0
100438,19800815,  188,    0
100438,19800816,  232,    0
100438,19800817,  214,    0
100438,19800818,  174,    0
100438,19800819,  184,    0
100438,19800820,  170,    0
100438,19800821,  156,    0
100438,19800822,  160,    0
100438,19800823,  154,    0
100438,19800824,  137,    0
100438,19800825,  162,    0
100438,19800826,  158,    0
100438,19800827,  178,    0
100438,19800828,  200,    0
100438,19800829,  172,    0
100438,19800830,  186,    0
100438,19800831,  143,    0
100438,19800901,  170,    0
100438,19800902,  178,    0
100438,19800903,  200,    0
100438,19800904,  198,    0
100438,19800905,  168,    0
100438,19800906,  180,    0
100438,19800907,  198,    0
100438,19800908,  194,    0
100438,19800909,  164,    0
100438,19800910,  164,    0
100438,19800911,  147,    0
100438,19800912,  159,    0
100438,19800913,  144,    0
100438,19800914,  146,    0
100438,19800915,  146,    0
100438,19800916,  136,    0
100438,19800917,  142,    0
100438,19800918,  176,    0
100438,19800919,  174,    0
100438,19800920,  188,    0
100438,19800921,  206,    0
100438,19800922,  164,    0
100438,19800923,  150,    0
100438,19800924,  170,    0
100438,19800925,  156,    0
100438,19800926,  148,    0
100438,19800927,  146,    0
100438,19800928,  146,    0
100438,19800929,  158,    0
100438,19800930,  146,    0
100438,19801001,  151,    0
100438,19801002,  138,    0
100438,19801003,  134,    0
100438,19801004,  139,    0
100438,19801005,  120,    0
100438,19801006,  127,    0
100438,19801007,  132,    0
100438,19801008,  110,    0
100438,19801009,  114,    0
100438,19801010,  118,    0
100438,19801011,  116,    0
100438,19801012,  104,    0
100438,19801013,  116,    0
100438,19801014,   98,    0
100438,19801015,   76,    0
100438,19801016,  102,    0
100438,19801017,  126,    0
100438,19801018,  111,    0
100438,19801019,   95,    0
100438,19801020,   82,    0
100438,19801021,   72,    0
100438,19801022,   94,    0
100438,19801023,  104,    0
100438,19801024,  100,    0
100438,19801025,   85,    0
100438,19801026,   80,    0
100438,19801027,  126,    0
100438,19801028,  116,    0
100438,19801029,  105,    0
100438,19801030,   68,    0
100438,19801031,   40,    0
100438,19801101,   60,    0
100438,19801102,   54,    0
100438,19801103,   42,    0
100438,19801104,   46,    0
100438,19801105,   52,    0
100438,19801106,   50,    0
100438,19801107,   56,    0
100438,19801108,   54,    0
100438,19801109,   64,    0
100438,19801110,   44,    0
100438,19801111,   55,    0
100438,19801112,   44,    0
100438,19801113,   60,    0
100438,19801114,   74,    0
100438,19801115,   88,    0
100438,19801116,   94,    0
100438,19801117,  108,    0
100438,19801118,   90,    0
100438,19801119,   44,    0
100438,19801120,   98,    0
100438,19801121,  102,    0
100438,19801122,  104,    0
100438,19801123,  112,    0
100438,19801124,   82,    0
100438,19801125,   60,    0
100438,19801126,   34,    0
100438,19801127,   56,    0
100438,19801128,   26,    0
100438,19801129,   -4,    0
100438,19801130,   10,    0
100438,19801201,   44,    0
100438,19801202,   49,    0
100438,19801203,    8,    0
100438,19801204,    6,    0
100438,19801205,  -12,    0
100438,19801206,  -24,    0
100438,19801207,  -10,    0
100438,19801208,   42,    0
100438,19801209,   60,    0
100438,19801210,   72,    0
100438,19801211,   76,    0
100438,19801212,   62,    0
100438,19801213,   78,    0
100438,19801214,   72,    0
100438,19801215,   62,    0
100438,19801216,   28,    0
100438,19801217,   40,    0
100438,19801218,   38,    0
100438,19801219,   28,    0
100438,19801220,   20,    0
100438,19801221,   30,    0
100438,19801222,   64,    0
100438,19801223,   86,    0
100438,19801224,   74,    0
100438,19801225,   62,    0
100438,19801226,   44,    0
100438,19801227,   34,    0
100438,19801228,   54,    0
100438,19801229,   74,    0
100438,19801230,   72,    0
100438,19801231,   70,    0
100438,19810101,   49,    0
100438,19810102,   62,    0
100438,19810103,   60,    0
100438,19810104,    8,    0
100438,19810105,  -22,    0
100438,19810106,  -36,    0
100438,19810107,  -28,    0
100438,19810108,   36,    0
100438,19810109,   44,    0
100438,19810110,   20,    0
100438,19810111,   22,    0
100438,19810112,   18,    0
100438,19810113,   12,    0
100438,19810114,   38,    0
100438,19810115,   18,    0
100438,19810116,   20,    0
100438,19810117,   -8,    0
100438,19810118,  -20,    0
100438,19810119,  -16,    0
100438,19810120,  -14,    0
100438,19810121,   -8,    0
100438,19810122,   16,    0
100438,19810123,   28,    0
100438,19810124,   30,    0
100438,19810125,   45,    0
100438,19810126,   10,    0
100438,19810127,   36,    0
100438,19810128,   36,    0
100438,19810129,   32,    0
100438,19810130,   50,    0
100438,19810131,   46,    0
100438,19810201,   54,    0
100438,19810202,   60,    0
100438,19810203,   60,    0
100438,19810204,   34,    0
100438,19810205,   26,    0
100438,19810206,   62,    0
100438,19810207,   68,    0
100438,19810208,   68,    0
100438,19810209,   46,    0
100438,19810210,    4,    0
100438,19810211,   -1,    0
100438,19810212,    0,    0
100438,19810213,   -8,    0
100438,19810214,   24,    0
100438,19810215,   24,    0
100438,19810216,   28,    0
100438,19810217,   20,    0
100438,19810218,   12,    0
100438,19810219,   -4,    0
100438,19810220,  -24,    0
100438,19810221,   -4,    0
100438,19810222,   -8,    0
100438,19810223,   -4,    0
100438,19810224,   14,    0
100438,19810225,   12,    0
100438,19810226,   15,    0
100438,19810227,   24,    0
100438,19810228,   -4,    0
100438,19810301,    0,    0
100438,19810302,    4,    0
100438,19810303,   -6,    0
100438,19810304,    8,    0
100438,19810305,   22,    0
100438,19810306,   24,    0
100438,19810307,   62,    0
100438,19810308,   94,    0
100438,19810309,   74,    0
100438,19810310,   56,    0
100438,19810311,   22,    0
100438,19810312,   12,    0
100438,19810313,   38,    0
100438,19810314,   48,    0
100438,19810315,   -4,    0
100438,19810316,    4,    0
100438,19810317,    8,    0
100438,19810318,   26,    0
100438,19810319,   58,    0
100438,19810320,   52,    0
100438,19810321,   94,    0
100438,19810322,  130,    0
100438,19810323,   74,    0
100438,19810324,   66,    0
100438,19810325,   82,    0
100438,19810326,   96,    0
100438,19810327,   56,    0
100438,19810328,   54,    0
100438,19810329,   66,    0
100438,19810330,   72,    0
100438,19810331,   70,    0
100438,19810401,   70,    0
100438,19810402,  104,    0
100438,19810403,   72,    0
100438,19810404,   56,    0
100438,19810405,   80,    0
100438,19810406,  114,    0
100438,19810407,   72,    0
100438,19810408,   94,    0
100438,19810409,  122,    0
100438,19810410,  124,    0
100438,19810411,  117,    0
100438,19810412,  150,    0
100438,19810413,  132,    0
100438,19810414,  158,    0
100438,19810415,  136,    0
100438,19810416,   77,    0
100438,19810417,   88,    0
100438,19810418,   90,    0
100438,19810419,   76,    0
100438,19810420,  116,    0
100438,19810421,   90,    0
100438,19810422,   42,    0
100438,19810423,   54,    0
100438,19810424,   56,    0
100438,19810425,   74,    0
100438,19810426,   84,    0
100438,19810427,  100,    0
100438,19810428,   80,    0
100438,19810429,   84,    0
100438,19810430,   88,    0
100438,19810501,   74,    0
100438,19810502,   82,    0
100438,19810503,   92,    0
100438,19810504,  104,    0
100438,19810505,  118,    0
100438,19810506,  112,    0
100438,19810507,  146,    0
100438,19810508,  156,    0
100438,19810509,  172,    0
100438,19810510,  206,    0
100438,19810511,  204,    0
100438,19810512,  212,    0
100438,19810513,  184,    0
100438,19810514,  198,    0
100438,19810515,  201,    0
100438,19810516,  184,    0
100438,19810517,  162,    0
100438,19810518,  146,    0
100438,19810519,  159,    0
100438,19810520,  180,    0
100438,19810521,  220,    0
100438,19810522,  216,    0
100438,19810523,  162,    0
100438,19810524,  176,    0
100438,19810525,  162,    0
100438,19810526,  172,    0
100438,19810527,  137,    0
100438,19810528,  164,    0
100438,19810529,  156,    0
100438,19810530,  166,    0
100438,19810531,  192,    0
100438,19810601,  220,    0
100438,19810602,  168,    0
100438,19810603,  176,    0
100438,19810604,  180,    0
100438,19810605,  168,    0
100438,19810606,  176,    0
100438,19810607,  164,    0
100438,19810608,  192,    0
100438,19810609,  190,    0
100438,19810610,  164,    0
100438,19810611,  152,    0
100438,19810612,  148,    0
100438,19810613,  138,    0
100438,19810614,  159,    0
100438,19810615,  178,    0
100438,19810616,  164,    0
100438,19810617,  162,    0
100438,19810618,  176,    0
100438,19810619,  140,    0
100438,19810620,  138,    0
100438,19810621,  162,    0
100438,19810622,  172,    0
100438,19810623,  200,    0
100438,19810624,  204,    0
100438,19810625,  199,    0
100438,19810626,  166,    0
100438,19810627,  176,    0
100438,19810628,  156,    0
100438,19810629,  172,    0
100438,19810630,  146,    0
100438,19810701,  156,    0
100438,19810702,  190,    0
100438,19810703,  168,    0
100438,19810704,  180,    0
100438,19810705,  195,    0
100438,19810706,  204,    0
100438,19810707,  214,    0
100438,19810708,  210,    0
100438,19810709,  228,    0
100438,19810710,  234,    0
100438,19810711,  244,    0
100438,19810712,  191,    0
100438,19810713,  160,    0
100438,19810714,  160,    0
100438,19810715,  162,    0
100438,19810716,  172,    0
100438,19810717,  176,    0
100438,19810718,  178,    0
100438,19810719,  174,    0
100438,19810720,  174,    0
100438,19810721,  184,    0
100438,19810722,  190,    0
100438,19810723,  186,    0
100438,19810724,  196,    0
100438,19810725,  154,    0
100438,19810726,  156,    0
100438,19810727,  182,    0
100438,19810728,  196,    0
100438,19810729,  178,    0
100438,19810730,  188,    0
100438,19810731,  190,    0
100438,19810801,  164,    0
100438,19810802,  182,    0
100438,19810803,  198,    0
100438,19810804,  226,    0
100438,19810805,  242,    0
100438,19810806,  222,    0
100438,19810807,  236,    0
100438,19810808,  234,    0
100438,19810809,  184,    0
100438,19810810,  196,    0
100438,19810811,  190,    0
100438,19810812,  196,    0
100438,19810813,  222,    0
100438,19810814,  206,    0
100438,19810815,  204,    0
100438,19810816,  174,    0
100438,19810817,  190,    0
100438,19810818,  182,    0
100438,19810819,  180,    0
100438,19810820,  148,    0
100438,19810821,  176,    0
100438,19810822,  162,    0
100438,19810823,  188,    0
100438,19810824,  178,    0
100438,19810825,  190,    0
100438,19810826,  184,    0
100438,19810827,  172,    0
100438,19810828,  176,    0
100438,19810829,  180,    0
100438,19810830,  172,    0
100438,19810831,  166,    0
100438,19810901,  188,    0
100438,19810902,  184,    0
100438,19810903,  174,    0
100438,19810904,  174,    0
100438,19810905,  188,    0
100438,19810906,  194,    0
100438,19810907,  182,    0
100438,19810908,  224,    0
100438,19810909,  200,    0
100438,19810910,  166,    0
100438,19810911,  174,    0
100438,19810912,  174,    0
100438,19810913,  174,    0
100438,19810914,  168,    0
100438,19810915,  154,    0
100438,19810916,  172,    0
100438,19810917,  154,    0
100438,19810918,  148,    0
100438,19810919,  164,    0
100438,19810920,  156,    0
100438,19810921,  164,    0
100438,19810922,  160,    0
100438,19810923,  160,    0
100438,19810924,  166,    0
100438,19810925,  159,    0
100438,19810926,  162,    0
100438,19810927,  160,    0
100438,19810928,  156,    0
100438,19810929,  154,    0
100438,19810930,  158,    0
100438,19811001,  160,    0
100438,19811002,  164,    0
100438,19811003,  142,    0
100438,19811004,  128,    0
100438,19811005,  142,    0
100438,19811006,  140,    0
100438,19811007,  142,    0
100438,19811008,  130,    0
100438,19811009,  142,    0
100438,19811010,  116,    0
100438,19811011,  104,    0
100438,19811012,   94,    0
100438,19811013,  104,    0
100438,19811014,   86,    0
100438,19811015,  100,    0
100438,19811016,  114,    0
100438,19811017,  104,    0
100438,19811018,   98,    0
100438,19811019,  100,    0
100438,19811020,   92,    0
100438,19811021,   98,    0
100438,19811022,   80,    0
100438,19811023,   54,    0
100438,19811024,   68,    0
100438,19811025,   78,    0
100438,19811026,   80,    0
100438,19811027,   82,    0
100438,19811028,   84,    0
100438,19811029,  106,    0
100438,19811030,   76,    0
100438,19811031,   80,    0
100438,19811101,  114,    0
100438,19811102,  108,    0
